"datetime","device id","weight","temp","humidity","input","output","in-out","EC","PH","slav temp","intensity"
"202309251837","1","13.46","25.78","73.29","1020.00","715.00","305.00","1.85","5.44","26.67","0"
"202309251838","1","13.46","25.77","73.19","1020.00","720.00","300.00","1.85","5.44","26.58","0"
"202309251839","1","13.46","25.74","73.33","1020.00","720.00","300.00","1.85","5.44","26.65","0"
"202309251840","1","13.46","25.72","73.36","1020.00","720.00","300.00","1.85","5.46","26.55","0"
"202309251841","1","13.46","25.70","73.40","1020.00","720.00","300.00","1.85","5.47","26.60","0"
"202309251842","1","13.46","25.68","73.52","1020.00","720.00","300.00","1.85","5.48","26.58","0"
"202309251843","1","13.46","25.67","73.51","1020.00","720.00","300.00","1.85","5.47","26.55","0"
"202309251844","1","13.46","25.67","73.54","1020.00","720.00","300.00","1.85","5.47","26.55","0"
"202309251845","1","13.46","25.66","73.59","1020.00","720.00","300.00","1.86","5.46","26.55","0"
"202309251846","1","13.46","25.66","73.63","1020.00","720.00","300.00","1.86","5.46","26.55","0"
"202309251847","1","13.46","25.65","73.56","1020.00","720.00","300.00","1.86","5.46","26.58","0"
"202309251848","1","13.46","25.63","73.59","1020.00","720.00","300.00","1.86","5.45","26.50","0"
"202309251849","1","13.46","25.62","73.72","1020.00","720.00","300.00","1.87","5.45","26.50","0"
"202309251850","1","13.46","25.60","73.68","1020.00","720.00","300.00","1.87","5.45","26.50","0"
"202309251851","1","13.46","25.60","73.77","1020.00","720.00","300.00","1.87","5.45","26.45","0"
"202309251852","1","13.46","25.59","73.82","1020.00","720.00","300.00","1.87","5.46","26.48","0"
"202309251853","1","13.46","25.58","73.89","1020.00","720.00","300.00","1.87","5.46","26.45","0"
"202309251854","1","13.46","25.59","73.87","1020.00","720.00","300.00","1.87","5.46","26.48","0"
"202309251855","1","13.46","25.61","73.76","1020.00","720.00","300.00","1.87","5.47","26.40","0"
"202309251856","1","13.46","25.59","73.86","1020.00","720.00","300.00","1.87","5.46","26.40","0"
"202309251857","1","13.46","25.60","73.88","1020.00","720.00","300.00","1.87","5.47","26.40","0"
"202309251858","1","13.46","25.59","73.85","1020.00","720.00","300.00","1.87","5.47","26.40","0"
"202309251859","1","13.46","25.58","73.79","1020.00","720.00","300.00","1.87","5.47","26.35","0"
"202309251900","1","13.46","25.57","73.87","1020.00","720.00","300.00","1.88","5.48","26.35","0"
"202309251901","1","13.46","25.55","73.95","1020.00","720.00","300.00","1.87","5.48","26.35","0"
"202309251902","1","13.46","25.54","74.02","1020.00","720.00","300.00","1.88","5.49","26.33","0"
"202309251903","1","13.46","25.53","74.03","1020.00","720.00","300.00","1.88","5.49","26.30","0"
"202309251904","1","13.46","25.52","74.08","1020.00","720.00","300.00","1.88","5.49","26.33","0"
"202309251905","1","13.46","25.51","74.05","1020.00","720.00","300.00","1.88","5.50","26.27","0"
"202309251906","1","13.46","25.49","73.99","1020.00","720.00","300.00","1.88","5.50","26.33","0"
"202309251907","1","13.46","25.47","74.11","1020.00","720.00","300.00","1.88","5.51","26.30","0"
"202309251908","1","13.46","25.45","74.19","1020.00","720.00","300.00","1.88","5.51","26.23","0"
"202309251909","1","13.46","25.43","74.12","1020.00","720.00","300.00","1.88","5.51","26.25","0"
"202309251910","1","13.46","25.41","74.21","1020.00","720.00","300.00","1.88","5.52","26.23","0"
"202309251911","1","13.46","25.38","74.18","1020.00","720.00","300.00","1.88","5.53","26.20","0"
"202309251912","1","13.46","25.34","74.41","1020.00","720.00","300.00","1.88","5.53","26.23","0"
"202309251913","1","13.46","25.34","74.36","1020.00","720.00","300.00","1.88","5.54","26.17","0"
"202309251914","1","13.46","25.31","74.34","1020.00","720.00","300.00","1.87","5.54","26.17","0"
"202309251915","1","13.46","25.29","74.45","1020.00","720.00","300.00","1.88","5.55","26.15","0"
"202309251916","1","13.46","25.26","74.51","1020.00","720.00","300.00","1.88","5.56","26.15","0"
"202309251917","1","13.46","25.23","74.62","1020.00","720.00","300.00","1.88","5.56","26.10","0"
"202309251918","1","13.46","25.20","74.72","1020.00","720.00","300.00","1.86","5.56","26.10","0"
"202309251919","1","13.46","25.18","74.72","1020.00","720.00","300.00","1.86","5.56","26.12","0"
"202309251920","1","13.46","25.16","74.80","1020.00","720.00","300.00","1.87","5.57","26.17","0"
"202309251921","1","13.46","25.13","74.90","1020.00","720.00","300.00","1.87","5.57","26.08","0"
"202309251922","1","13.46","25.12","75.06","1020.00","720.00","300.00","1.87","5.57","26.10","0"
"202309251923","1","13.46","25.11","75.02","1020.00","720.00","300.00","1.86","5.58","26.05","0"
"202309251924","1","13.46","25.09","75.00","1020.00","720.00","300.00","1.87","5.57","26.08","0"
"202309251925","1","13.46","25.05","75.00","1020.00","720.00","300.00","1.86","5.58","26.05","0"
"202309251926","1","13.46","24.99","75.28","1020.00","720.00","300.00","1.86","5.58","26.10","0"
"202309251927","1","13.46","24.97","75.37","1020.00","720.00","300.00","1.87","5.58","26.08","0"
"202309251928","1","13.46","24.94","75.41","1020.00","720.00","300.00","1.87","5.58","26.02","0"
"202309251929","1","13.46","24.92","75.47","1020.00","720.00","300.00","1.87","5.59","26.05","0"
"202309251930","1","13.46","24.90","75.51","1020.00","720.00","300.00","1.87","5.59","26.05","0"
"202309251931","1","13.46","24.89","75.56","1020.00","720.00","300.00","1.87","5.59","26.02","0"
"202309251932","1","13.46","24.88","75.62","1020.00","720.00","300.00","1.87","5.59","26.02","0"
"202309251933","1","13.46","24.87","75.63","1020.00","720.00","300.00","1.87","5.60","26.02","0"
"202309251934","1","13.46","24.86","75.70","1020.00","720.00","300.00","1.87","5.60","26.01","0"
"202309251935","1","13.46","24.85","75.73","1020.00","720.00","300.00","1.87","5.60","26.00","0"
"202309251936","1","13.46","24.85","75.84","1020.00","720.00","300.00","1.87","5.60","25.97","0"
"202309251937","1","13.46","24.85","75.78","1020.00","720.00","300.00","1.87","5.60","26.02","0"
"202309251938","1","13.46","24.85","75.89","1020.00","720.00","300.00","1.87","5.60","25.97","0"
"202309251939","1","13.46","24.85","75.91","1020.00","720.00","300.00","1.87","5.60","26.00","0"
"202309251940","1","13.46","24.85","75.87","1020.00","720.00","300.00","1.87","5.60","25.97","0"
"202309251941","1","13.46","24.86","75.88","1020.00","720.00","300.00","1.87","5.59","26.00","0"
"202309251942","1","13.46","24.86","75.86","1020.00","720.00","300.00","1.87","5.60","25.93","0"
"202309251943","1","13.46","24.85","75.93","1020.00","720.00","300.00","1.87","5.60","25.93","0"
"202309251944","1","13.46","24.84","75.90","1020.00","720.00","300.00","1.87","5.60","25.93","0"
"202309251945","1","13.46","24.85","76.03","1020.00","720.00","300.00","1.87","5.60","25.90","0"
"202309251946","1","13.46","24.85","75.99","1020.00","720.00","300.00","1.87","5.61","25.87","0"
"202309251947","1","13.46","24.85","76.04","1020.00","720.00","300.00","1.87","5.60","25.83","0"
"202309251948","1","13.46","24.84","75.92","1020.00","720.00","300.00","1.87","5.61","25.93","0"
"202309251949","1","13.46","24.83","76.01","1020.00","720.00","300.00","1.87","5.61","25.83","0"
"202309251950","1","13.46","24.81","76.14","1020.00","720.00","300.00","1.87","5.61","25.83","0"
"202309251951","1","13.46","24.80","76.14","1020.00","720.00","300.00","1.87","5.61","25.80","0"
"202309251952","1","13.46","24.79","76.19","1020.00","720.00","300.00","1.87","5.61","25.70","0"
"202309251953","1","13.46","24.77","76.24","1020.00","720.00","300.00","1.87","5.61","25.70","0"
"202309251954","1","13.46","24.76","76.25","1020.00","720.00","300.00","1.86","5.61","25.70","0"
"202309251955","1","13.46","24.75","76.32","1020.00","720.00","300.00","1.86","5.62","25.73","0"
"202309251956","1","13.46","24.74","76.39","1020.00","720.00","300.00","1.86","5.62","25.70","0"
"202309251957","1","13.46","24.72","76.48","1020.00","720.00","300.00","1.86","5.62","25.67","0"
"202309251958","1","13.46","24.71","76.44","1020.00","720.00","300.00","1.86","5.62","25.63","0"
"202309251959","1","13.46","24.70","76.43","1020.00","720.00","300.00","1.85","5.62","25.67","0"
"202309252000","1","13.46","24.69","76.60","1020.00","720.00","300.00","1.85","5.62","25.56","0"
"202309252001","1","13.46","24.68","76.60","1020.00","720.00","300.00","1.85","5.62","25.56","0"
"202309252002","1","13.46","24.66","76.70","1020.00","720.00","300.00","1.85","5.61","25.60","0"
"202309252003","1","13.46","24.65","76.77","1020.00","720.00","300.00","1.85","5.62","25.53","0"
"202309252004","1","13.46","24.65","76.66","1020.00","720.00","300.00","1.85","5.62","25.56","0"
"202309252005","1","13.46","24.63","76.70","1020.00","720.00","300.00","1.85","5.61","25.53","0"
"202309252006","1","13.46","24.60","76.80","1020.00","720.00","300.00","1.85","5.61","25.50","0"
"202309252007","1","13.46","24.58","76.94","1020.00","720.00","300.00","1.85","5.61","25.46","0"
"202309252008","1","13.46","24.57","76.94","1020.00","720.00","300.00","1.85","5.62","25.46","0"
"202309252009","1","13.46","24.54","77.00","1020.00","720.00","300.00","1.85","5.61","25.46","0"
"202309252010","1","13.46","24.54","77.04","1020.00","720.00","300.00","1.85","5.61","25.43","0"
"202309252011","1","13.46","24.52","77.06","1020.00","720.00","300.00","1.85","5.61","25.46","0"
"202309252012","1","13.46","24.50","77.13","1020.00","720.00","300.00","1.85","5.61","25.44","0"
"202309252013","1","13.46","24.51","77.27","1020.00","720.00","300.00","1.85","5.61","25.43","0"
"202309252014","1","13.46","24.51","77.25","1020.00","720.00","300.00","1.85","5.61","25.37","0"
"202309252015","1","13.46","24.50","77.18","1020.00","720.00","300.00","1.85","5.61","25.40","0"
"202309252016","1","13.46","24.48","77.32","1020.00","720.00","300.00","1.85","5.60","25.40","0"
"202309252017","1","13.46","24.48","77.42","1020.00","720.00","300.00","1.85","5.61","25.36","0"
"202309252018","1","13.46","24.49","77.38","1020.00","720.00","300.00","1.85","5.60","25.34","0"
"202309252019","1","13.46","24.49","77.30","1020.00","720.00","300.00","1.85","5.60","25.33","0"
"202309252020","1","13.46","24.48","77.32","1020.00","720.00","300.00","1.85","5.60","25.33","0"
"202309252021","1","13.46","24.47","77.41","1020.00","720.00","300.00","1.85","5.60","25.34","0"
"202309252022","1","13.46","24.47","77.32","1020.00","720.00","300.00","1.85","5.59","25.28","0"
"202309252023","1","13.46","24.44","77.33","1020.00","720.00","300.00","1.85","5.59","25.33","0"
"202309252024","1","13.46","24.41","77.42","1020.00","720.00","300.00","1.85","5.60","25.25","0"
"202309252025","1","13.46","24.37","77.47","1020.00","720.00","300.00","1.85","5.59","25.25","0"
"202309252026","1","13.46","24.33","77.55","1020.00","720.00","300.00","1.85","5.59","25.28","0"
"202309252027","1","13.46","24.31","77.64","1020.00","720.00","300.00","1.84","5.59","25.30","0"
"202309252028","1","13.46","24.27","77.64","1020.00","720.00","300.00","1.85","5.59","25.24","0"
"202309252029","1","13.46","24.24","77.79","1020.00","720.00","300.00","1.85","5.59","25.19","0"
"202309252030","1","13.46","24.20","77.87","1020.00","720.00","300.00","1.85","5.59","25.13","0"
"202309252031","1","13.46","24.17","78.07","1020.00","720.00","300.00","1.85","5.59","25.16","0"
"202309252032","1","13.46","24.15","78.26","1020.00","720.00","300.00","1.85","5.59","25.16","0"
"202309252033","1","13.46","24.15","78.28","1020.00","720.00","300.00","1.85","5.58","25.01","0"
"202309252034","1","13.46","24.14","78.21","1020.00","720.00","300.00","1.85","5.59","25.13","0"
"202309252035","1","13.46","24.13","78.19","1020.00","720.00","300.00","1.85","5.58","25.01","0"
"202309252036","1","13.46","24.11","78.38","1020.00","720.00","300.00","1.85","5.59","25.01","0"
"202309252037","1","13.46","24.11","78.47","1020.00","720.00","300.00","1.85","5.59","24.98","0"
"202309252038","1","13.46","24.12","78.41","1020.00","720.00","300.00","1.85","5.59","25.01","0"
"202309252039","1","13.46","24.11","78.39","1020.00","720.00","300.00","1.85","5.59","24.98","0"
"202309252040","1","13.46","24.10","78.37","1020.00","720.00","300.00","1.84","5.59","24.98","0"
"202309252041","1","13.46","24.08","78.42","1020.00","720.00","300.00","1.85","5.59","24.98","0"
"202309252042","1","13.46","24.07","78.43","1020.00","720.00","300.00","1.84","5.59","25.01","0"
"202309252043","1","13.46","24.05","78.45","1020.00","720.00","300.00","1.85","5.58","24.92","0"
"202309252044","1","13.46","24.02","78.54","1020.00","720.00","300.00","1.84","5.59","24.92","0"
"202309252045","1","13.46","23.98","78.64","1020.00","720.00","300.00","1.84","5.59","24.95","0"
"202309252046","1","13.46","23.95","78.71","1020.00","720.00","300.00","1.84","5.59","24.89","0"
"202309252047","1","13.46","23.94","78.93","1020.00","720.00","300.00","1.85","5.58","24.87","0"
"202309252048","1","13.46","23.94","78.95","1020.00","720.00","300.00","1.84","5.58","24.89","0"
"202309252049","1","13.46","23.94","78.95","1020.00","720.00","300.00","1.85","5.58","24.87","0"
"202309252050","1","13.46","23.94","78.91","1020.00","720.00","300.00","1.84","5.57","24.87","0"
"202309252051","1","13.46","23.93","78.91","1020.00","720.00","300.00","1.85","5.58","24.87","0"
"202309252052","1","13.46","23.92","78.94","1020.00","720.00","300.00","1.85","5.58","24.84","0"
"202309252053","1","13.46","23.90","78.99","1020.00","720.00","300.00","1.84","5.57","24.87","0"
"202309252054","1","13.46","23.89","79.12","1020.00","720.00","300.00","1.84","5.57","24.84","0"
"202309252055","1","13.46","23.88","79.10","1020.00","720.00","300.00","1.84","5.57","24.84","0"
"202309252056","1","13.46","23.87","79.07","1020.00","720.00","300.00","1.84","5.57","24.84","0"
"202309252057","1","13.46","23.87","79.13","1020.00","720.00","300.00","1.84","5.57","24.81","0"
"202309252058","1","13.46","23.86","79.22","1020.00","720.00","300.00","1.84","5.57","24.81","0"
"202309252059","1","13.46","23.87","79.24","1020.00","720.00","300.00","1.84","5.56","24.81","0"
"202309252100","1","13.46","23.88","79.13","1020.00","720.00","300.00","1.84","5.56","24.78","0"
"202309252101","1","13.46","23.88","79.22","1020.00","720.00","300.00","1.84","5.57","24.78","0"
"202309252102","1","13.46","23.90","79.19","1020.00","720.00","300.00","1.84","5.57","24.78","0"
"202309252103","1","13.46","23.91","79.02","1020.00","720.00","300.00","1.84","5.57","24.78","0"
"202309252104","1","13.46","23.90","79.08","1020.00","720.00","300.00","1.84","5.56","24.75","0"
"202309252105","1","13.46","23.90","79.07","1020.00","720.00","300.00","1.84","5.56","24.78","0"
"202309252106","1","13.46","23.88","79.09","1020.00","720.00","300.00","1.84","5.56","24.78","0"
"202309252107","1","13.46","23.87","79.10","1020.00","720.00","300.00","1.84","5.56","24.75","0"
"202309252108","1","13.46","23.85","79.19","1020.00","720.00","300.00","1.84","5.56","24.75","0"
"202309252109","1","13.46","23.84","79.22","1020.00","720.00","300.00","1.84","5.56","24.75","0"
"202309252110","1","13.46","23.84","79.29","1020.00","720.00","300.00","1.84","5.56","24.75","0"
"202309252111","1","13.46","23.84","79.28","1020.00","720.00","300.00","1.84","5.56","24.78","0"
"202309252112","1","13.46","23.84","79.25","1020.00","720.00","300.00","1.84","5.56","24.70","0"
"202309252113","1","13.46","23.82","79.41","1020.00","720.00","300.00","1.84","5.57","24.75","0"
"202309252114","1","13.46","23.83","79.34","1020.00","720.00","300.00","1.84","5.56","24.75","0"
"202309252115","1","13.46","23.83","79.32","1020.00","720.00","300.00","1.84","5.57","24.73","0"
"202309252116","1","13.46","23.84","79.27","1020.00","720.00","300.00","1.84","5.57","24.75","0"
"202309252117","1","13.46","23.83","79.26","1020.00","720.00","300.00","1.84","5.56","24.67","0"
"202309252118","1","13.46","23.85","79.32","1020.00","720.00","300.00","1.84","5.56","24.70","0"
"202309252119","1","13.46","23.86","79.20","1020.00","720.00","300.00","1.84","5.56","24.62","0"
"202309252120","1","13.46","23.84","79.27","1020.00","720.00","300.00","1.84","5.57","24.67","0"
"202309252121","1","13.46","23.85","79.35","1020.00","720.00","300.00","1.84","5.56","24.60","0"
"202309252122","1","13.46","23.86","79.31","1020.00","720.00","300.00","1.84","5.56","24.67","0"
"202309252123","1","13.46","23.87","79.25","1020.00","720.00","300.00","1.84","5.56","24.62","0"
"202309252124","1","13.46","23.89","79.24","1020.00","720.00","300.00","1.84","5.55","24.60","0"
"202309252125","1","13.46","23.91","79.12","1020.00","720.00","300.00","1.84","5.56","24.60","0"
"202309252126","1","13.46","23.91","79.07","1020.00","720.00","300.00","1.84","5.56","24.60","0"
"202309252127","1","13.46","23.88","79.16","1020.00","720.00","300.00","1.84","5.56","24.60","0"
"202309252128","1","13.46","23.86","79.29","1020.00","720.00","300.00","1.84","5.56","24.62","0"
"202309252129","1","13.46","23.86","79.31","1020.00","720.00","300.00","1.83","5.54","24.52","0"
"202309252130","1","13.46","23.88","79.24","1020.00","720.00","300.00","1.84","5.56","24.50","0"
"202309252131","1","13.46","23.87","79.22","1020.00","720.00","300.00","1.84","5.55","24.50","0"
"202309252132","1","13.46","23.86","79.19","1020.00","720.00","300.00","1.84","5.55","24.50","0"
"202309252133","1","13.46","23.83","79.32","1020.00","720.00","300.00","1.84","5.54","24.50","0"
"202309252134","1","13.46","23.83","79.35","1020.00","720.00","300.00","1.84","5.54","24.42","0"
"202309252135","1","13.46","23.83","79.30","1020.00","720.00","300.00","1.84","5.54","24.48","0"
"202309252136","1","13.46","23.81","79.37","1020.00","720.00","300.00","1.84","5.54","24.45","0"
"202309252137","1","13.46","23.81","79.37","1020.00","720.00","300.00","1.84","5.54","24.42","0"
"202309252138","1","13.46","23.81","79.39","1020.00","720.00","300.00","1.84","5.54","24.40","0"
"202309252139","1","13.46","23.82","79.32","1020.00","720.00","300.00","1.84","5.54","24.40","0"
"202309252140","1","13.46","23.82","79.35","1020.00","720.00","300.00","1.84","5.54","24.42","0"
"202309252141","1","13.46","23.82","79.32","1020.00","720.00","300.00","1.84","5.54","24.40","0"
"202309252142","1","13.46","23.81","79.34","1020.00","720.00","300.00","1.84","5.54","24.38","0"
"202309252143","1","13.46","23.80","79.36","1020.00","720.00","300.00","1.84","5.54","24.40","0"
"202309252144","1","13.46","23.79","79.42","1020.00","720.00","300.00","1.84","5.54","24.38","0"
"202309252145","1","13.46","23.78","79.41","1020.00","720.00","300.00","1.84","5.53","24.38","0"
"202309252146","1","13.46","23.77","79.40","1020.00","720.00","300.00","1.84","5.54","24.38","0"
"202309252147","1","13.46","23.75","79.40","1020.00","720.00","300.00","1.84","5.54","24.35","0"
"202309252148","1","13.46","23.72","79.51","1020.00","720.00","300.00","1.84","5.54","24.38","0"
"202309252149","1","13.46","23.71","79.58","1020.00","720.00","300.00","1.84","5.54","24.35","0"
"202309252150","1","13.46","23.70","79.58","1020.00","720.00","300.00","1.84","5.54","24.38","0"
"202309252151","1","13.46","23.67","79.65","1020.00","720.00","300.00","1.84","5.54","24.35","0"
"202309252152","1","13.46","23.65","79.74","1020.00","720.00","300.00","1.84","5.54","24.33","0"
"202309252153","1","13.46","23.65","79.69","1020.00","720.00","300.00","1.84","5.55","24.35","0"
"202309252154","1","13.46","23.65","79.76","1020.00","720.00","300.00","1.84","5.55","24.33","0"
"202309252155","1","13.46","23.65","79.77","1020.00","720.00","300.00","1.84","5.54","24.33","0"
"202309252156","1","13.46","23.65","79.67","1020.00","720.00","300.00","1.84","5.54","24.30","0"
"202309252157","1","13.46","23.64","79.74","1020.00","720.00","300.00","1.84","5.54","24.33","0"
"202309252158","1","13.46","23.64","79.73","1020.00","720.00","300.00","1.84","5.54","24.33","0"
"202309252159","1","13.46","23.62","79.78","1020.00","720.00","300.00","1.84","5.54","24.30","0"
"202309252200","1","13.46","23.63","79.81","1020.00","720.00","300.00","1.84","5.54","24.33","0"
"202309252201","1","13.46","23.65","79.78","1020.00","720.00","300.00","1.85","5.54","24.27","0"
"202309252202","1","13.46","23.66","79.66","1020.00","720.00","300.00","1.84","5.54","24.30","0"
"202309252203","1","13.46","23.65","79.59","1020.00","720.00","300.00","1.84","5.54","24.27","0"
"202309252204","1","13.46","23.61","79.81","1020.00","720.00","300.00","1.85","5.54","24.30","0"
"202309252205","1","13.46","23.60","79.93","1020.00","720.00","300.00","1.84","5.54","24.30","0"
"202309252206","1","13.46","23.62","79.91","1020.00","720.00","300.00","1.84","5.54","24.27","0"
"202309252207","1","13.46","23.62","79.90","1020.00","720.00","300.00","1.84","5.54","24.30","0"
"202309252208","1","13.46","23.62","79.85","1020.00","720.00","300.00","1.84","5.54","24.25","0"
"202309252209","1","13.46","23.61","79.85","1020.00","720.00","300.00","1.84","5.54","24.27","0"
"202309252210","1","13.46","23.61","79.90","1020.00","720.00","300.00","1.84","5.54","24.27","0"
"202309252211","1","13.46","23.60","79.93","1020.00","720.00","300.00","1.84","5.54","24.25","0"
"202309252212","1","13.46","23.59","79.99","1020.00","720.00","300.00","1.84","5.54","24.23","0"
"202309252213","1","13.46","23.58","80.02","1020.00","720.00","300.00","1.84","5.54","24.27","0"
"202309252214","1","13.46","23.58","80.08","1020.00","720.00","300.00","1.84","5.54","24.25","0"
"202309252215","1","13.46","23.59","80.05","1020.00","720.00","300.00","1.84","5.54","24.25","0"
"202309252216","1","13.46","23.60","79.98","1020.00","720.00","300.00","1.84","5.53","24.25","0"
"202309252217","1","13.46","23.58","79.96","1020.00","720.00","300.00","1.84","5.54","24.23","0"
"202309252218","1","13.46","23.57","80.11","1020.00","720.00","300.00","1.84","5.54","24.20","0"
"202309252219","1","13.46","23.56","80.15","1020.00","720.00","300.00","1.84","5.53","24.20","0"
"202309252220","1","13.46","23.57","80.12","1020.00","720.00","300.00","1.84","5.53","24.20","0"
"202309252221","1","13.46","23.55","80.11","1020.00","720.00","300.00","1.84","5.53","24.20","0"
"202309252222","1","13.46","23.54","80.26","1020.00","720.00","300.00","1.84","5.53","24.17","0"
"202309252223","1","13.46","23.53","80.30","1020.00","720.00","300.00","1.84","5.53","24.20","0"
"202309252224","1","13.46","23.54","80.26","1020.00","720.00","300.00","1.84","5.53","24.15","0"
"202309252225","1","13.46","23.52","80.25","1020.00","720.00","300.00","1.84","5.53","24.08","0"
"202309252226","1","13.46","23.51","80.37","1020.00","720.00","300.00","1.84","5.53","24.15","0"
"202309252227","1","13.46","23.52","80.37","1020.00","720.00","300.00","1.83","5.53","24.12","0"
"202309252228","1","13.46","23.52","80.37","1020.00","720.00","300.00","1.84","5.53","24.08","0"
"202309252229","1","13.46","23.52","80.42","1020.00","720.00","300.00","1.84","5.53","24.10","0"
"202309252230","1","13.46","23.54","80.30","1020.00","720.00","300.00","1.83","5.54","24.10","0"
"202309252231","1","13.46","23.52","80.29","1020.00","720.00","300.00","1.83","5.54","24.02","0"
"202309252232","1","13.46","23.52","80.35","1020.00","720.00","300.00","1.84","5.54","24.02","0"
"202309252233","1","13.46","23.51","80.41","1020.00","720.00","300.00","1.83","5.53","24.05","0"
"202309252234","1","13.46","23.51","80.48","1020.00","720.00","300.00","1.83","5.54","24.10","0"
"202309252235","1","13.46","23.51","80.41","1020.00","720.00","300.00","1.83","5.53","23.95","0"
"202309252236","1","13.46","23.52","80.45","1020.00","720.00","300.00","1.83","5.53","23.98","0"
"202309252237","1","13.46","23.52","80.46","1020.00","720.00","300.00","1.83","5.53","24.02","0"
"202309252238","1","13.46","23.52","80.41","1020.00","720.00","300.00","1.83","5.53","24.02","0"
"202309252239","1","13.46","23.52","80.36","1020.00","720.00","300.00","1.83","5.53","24.00","0"
"202309252240","1","13.46","23.51","80.50","1020.00","720.00","300.00","1.83","5.53","24.08","0"
"202309252241","1","13.46","23.50","80.46","1020.00","720.00","300.00","1.83","5.53","23.98","0"
"202309252242","1","13.46","23.48","80.56","1020.00","720.00","300.00","1.83","5.53","23.90","0"
"202309252243","1","13.46","23.47","80.70","1020.00","720.00","300.00","1.83","5.54","23.90","0"
"202309252244","1","13.46","23.50","80.58","1020.00","720.00","300.00","1.83","5.53","23.95","0"
"202309252245","1","13.46","23.51","80.57","1020.00","720.00","300.00","1.83","5.53","23.92","0"
"202309252246","1","13.46","23.52","80.49","1020.00","720.00","300.00","1.83","5.53","23.90","0"
"202309252247","1","13.46","23.52","80.44","1020.00","720.00","300.00","1.83","5.53","23.90","0"
"202309252248","1","13.46","23.51","80.49","1020.00","720.00","300.00","1.83","5.53","23.88","0"
"202309252249","1","13.46","23.50","80.47","1020.00","720.00","300.00","1.83","5.53","23.85","0"
"202309252250","1","13.46","23.49","80.56","1020.00","720.00","300.00","1.83","5.54","23.92","0"
"202309252251","1","13.46","23.46","80.58","1020.00","720.00","300.00","1.83","5.54","23.85","0"
"202309252252","1","13.46","23.44","80.70","1020.00","720.00","300.00","1.83","5.54","23.85","0"
"202309252253","1","13.46","23.45","80.78","1020.00","720.00","300.00","1.83","5.54","23.85","0"
"202309252254","1","13.46","23.46","80.77","1020.00","720.00","300.00","1.83","5.54","23.85","0"
"202309252255","1","13.46","23.48","80.76","1020.00","720.00","300.00","1.83","5.53","23.83","0"
"202309252256","1","13.46","23.50","80.68","1020.00","720.00","300.00","1.83","5.54","23.83","0"
"202309252257","1","13.46","23.50","80.62","1020.00","720.00","300.00","1.83","5.54","23.88","0"
"202309252258","1","13.46","23.50","80.63","1020.00","720.00","300.00","1.83","5.54","23.80","0"
"202309252259","1","13.46","23.49","80.63","1020.00","720.00","300.00","1.83","5.54","23.83","0"
"202309252300","1","13.46","23.48","80.72","1020.00","720.00","300.00","1.83","5.54","23.83","0"
"202309252301","1","13.46","23.47","80.72","0.00","0.00","0.00","1.83","5.54","23.83","0"
"202309252302","1","13.46","23.46","80.75","0.00","0.00","0.00","1.83","5.54","23.83","0"
"202309252303","1","13.46","23.45","80.79","0.00","0.00","0.00","1.83","5.53","23.80","0"
"202309252304","1","13.46","23.44","80.89","0.00","0.00","0.00","1.83","5.54","23.80","0"
"202309252305","1","13.46","23.44","80.89","0.00","0.00","0.00","1.83","5.54","23.80","0"
"202309252306","1","13.46","23.45","80.79","0.00","0.00","0.00","1.83","5.54","23.77","0"
"202309252307","1","13.46","23.45","80.91","0.00","0.00","0.00","1.83","5.54","23.80","0"
"202309252308","1","13.46","23.45","80.87","0.00","0.00","0.00","1.83","5.54","23.77","0"
"202309252309","1","13.46","23.46","80.91","0.00","0.00","0.00","1.83","5.54","23.83","0"
"202309252310","1","13.46","23.47","80.89","0.00","0.00","0.00","1.84","5.54","23.80","0"
"202309252311","1","13.46","23.46","80.87","0.00","0.00","0.00","1.83","5.54","23.77","0"
"202309252312","1","13.46","23.45","80.87","0.00","0.00","0.00","1.83","5.54","23.77","0"
"202309252313","1","13.46","23.43","81.02","0.00","0.00","0.00","1.83","5.54","23.75","0"
"202309252314","1","13.46","23.44","80.99","0.00","0.00","0.00","1.83","5.54","23.77","0"
"202309252315","1","13.46","23.44","80.98","0.00","0.00","0.00","1.83","5.54","23.75","0"
"202309252316","1","13.46","23.45","80.99","0.00","0.00","0.00","1.83","5.54","23.75","0"
"202309252317","1","13.46","23.44","80.93","0.00","0.00","0.00","1.83","5.54","23.80","0"
"202309252318","1","13.46","23.42","81.04","0.00","0.00","0.00","1.83","5.54","23.75","0"
"202309252319","1","13.46","23.43","81.10","0.00","0.00","0.00","1.84","5.53","23.75","0"
"202309252320","1","13.46","23.44","80.94","0.00","0.00","0.00","1.83","5.54","23.73","0"
"202309252321","1","13.46","23.43","81.01","0.00","0.00","0.00","1.83","5.54","23.77","0"
"202309252322","1","13.46","23.43","81.01","0.00","0.00","0.00","1.83","5.53","23.73","0"
"202309252323","1","13.46","23.40","81.04","0.00","0.00","0.00","1.83","5.54","23.77","0"
"202309252324","1","13.46","23.39","81.25","0.00","0.00","0.00","1.83","5.54","23.70","0"
"202309252325","1","13.46","23.41","81.12","0.00","0.00","0.00","1.83","5.53","23.70","0"
"202309252326","1","13.46","23.40","81.10","0.00","0.00","0.00","1.83","5.53","23.73","0"
"202309252327","1","13.46","23.40","81.19","0.00","0.00","0.00","1.83","5.53","23.70","0"
